203/a-078-I 094-B-01/00,-1,2638.3
200/a-094-I 094-B-01/00,2824,3311
200/c-028-H 094-B-07/00,-1,1590
200/d-094-I 094-B-07/00,604.6,1694.1
200/d-049-F 094-B-08/00,595,1674
200/d-049-F 094-B-08/02,595,1674
200/c-065-F 094-B-08/00,507.2,1429.5
200/c-016-G 094-B-08/00,209,1238
202/b-022-G 094-B-08/00,261,1694
200/d-046-G 094-B-08/00,2042,2655.2
200/d-054-G 094-B-08/00,257.8,1614.4
200/c-060-G 094-B-08/00,607.7,1787.4
202/c-003-H 094-B-08/00,269,1760
200/a-040-I 094-B-08/00,1481.7,2554.6
200/c-057-I 094-B-08/00,611,1752
200/c-006-L 094-B-08/00,609,1642.9
