100/05-29-016-20W4/00,200,1150
100/10-05-016-22W4/00,15,1520
100/13-04-016-24W4/00,1570,1872
100/01-13-016-25W4/00,25,1130
100/03-09-016-26W4/00,1685,2019.6
100/01-15-016-26W4/00,200,2060.3
100/01-11-016-29W4/00,10,200
100/11-17-016-29W4/00,2800,2850
100/14-19-016-29W4/00,443.4,2950
100/16-19-016-29W4/00,2650,3050
100/13-20-016-29W4/00,5,459
100/12-32-016-29W4/00,451.5,2878
100/08-20-017-03W4/00,25,480
100/03-04-017-07W4/00,177.9,1016
100/13-20-017-07W4/00,180,900
100/01-14-017-08W4/00,650,780
100/01-28-017-08W4/00,23,689.9
100/14-01-017-09W4/00,30,987
100/01-02-017-09W4/00,35,962.8
100/09-02-017-09W4/00,183.5,991.8
100/13-07-017-09W4/00,25,705
100/02-08-017-09W4/00,25,679.8
100/13-08-017-09W4/00,25,675
100/15-13-017-09W4/00,25,1006.5
100/11-18-017-09W4/00,25,694.4
100/04-19-017-09W4/00,25,692.3
100/04-20-017-09W4/00,40,684.9
100/07-25-017-09W4/00,15,998
100/15-25-017-09W4/00,200,1015
102/08-31-017-09W4/00,20,339
100/01-36-017-09W4/00,10,1028
102/07-36-017-09W4/00,150,980
100/02-36-017-10W4/00,25,735
102/14-01-017-11W4/00,367,1651.4
100/13-12-017-11W4/00,203.9,1009
100/04-32-017-11W4/00,25,675
102/11-32-017-11W4/00,75,672
100/13-32-017-11W4/00,25,675
102/04-27-017-12W4/00,175,975
103/16-28-017-12W4/00,177.8,996
104/09-36-017-12W4/00,189.4,1026.6
103/06-04-017-13W4/00,25,730
100/04-25-017-13W4/00,30,660
102/16-35-017-13W4/00,25,1004.1
100/11-03-017-14W4/00,75,1025
100/02-04-017-15W4/00,212.4,1077
100/10-07-017-15W4/00,175,1050
100/02-09-017-15W4/00,680,1000
100/08-28-017-15W4/00,900,1020
100/10-20-017-16W4/00,204.6,1009.5
100/07-21-017-16W4/00,230,1109
100/15-21-017-16W4/00,217,1116
100/09-26-017-16W4/00,181.3,1111.5
100/05-27-017-16W4/00,224.4,1115
100/09-33-017-16W4/00,221,1123.5
100/06-36-017-16W4/00,233,1112
100/04-23-017-18W4/00,229.2,1200.2
100/06-13-017-21W4/00,250,1417
100/01-23-017-21W4/00,258.5,1439
102/03-22-017-24W4/00,25,950
100/13-06-017-29W4/00,419,2786.3
100/01-08-017-29W4/00,2493,2789
100/08-08-017-29W4/00,4.8,120
100/03-11-017-29W4/00,1000,3105
100/12-22-017-29W4/00,375,2625
100/11-27-017-29W4/00,392.4,2670
102/08-07-018-04W4/00,317,1330
100/13-06-018-08W4/00,650,1019
100/13-07-018-08W4/00,25,1040
105/12-14-018-08W4/00,5.8,1034.8
102/11-18-018-08W4/00,25,997
