User-Format Well ID, Top Depth (m), Bottom Depth (m), Coresponding Top Depth (m), Coresponding FTOP, Coresponding Bottom Depth (m), Coresponding FBTM
1AA/12-14-091-15W4/00, 74, 207.1, 0, ABOVE Kclearwtr, 174.3, Kmcmurray
1AA/15-14-091-15W4/00, 79.5, 209, 0, ABOVE Kwabiskaw, 175.9, Kmcmurray
1AA/16-14-091-15W4/00, 79.6, 210.3, 0, ABOVE Kwabiskaw, 170.2, Kmcmurray
1AA/01-15-091-15W4/00, 85.6, 203.5, 0, ABOVE Kclearwtr, 169, Kmcmurray
1AA/08-15-091-15W4/00, 74, 212.5, 0, ABOVE Kwabiskaw, 172, Kmcmurray
1AA/09-15-091-15W4/00, 73.3, 206, 0, ABOVE Kwabiskaw, 176.1, Kmcmurray
1AA/10-15-091-15W4/00, 74, 207.5, 0, ABOVE Kwabiskaw, 176.3, Kmcmurray
1AA/13-15-091-15W4/00, 73.7, 206.2, 0, ABOVE Kclearwtr, 161.3, Kwabiskaw
1AA/14-15-091-15W4/00, 74.2, 202.5, 0, ABOVE Kclearwtr, 169.7, Kmcmurray
1AA/15-15-091-15W4/00, 74, 202.4, 0, ABOVE Kwabiskaw, 170.1, Kmcmurray
1AA/16-15-091-15W4/00, 74, 212.6, 0, ABOVE Kclearwtr, 175.2, Kmcmurray
1AA/15-16-091-15W4/00, 79.9, 207.4, 0, ABOVE Kclearwtr, 170.4, Kmcmurray
1AA/16-16-091-15W4/00, 73.9, 213.4, 0, ABOVE Kclearwtr, 172.5, Kmcmurray
1AA/01-21-091-15W4/00, 73.8, 205.1, 0, ABOVE Kclearwtr, 169.3, Kmcmurray
1AA/02-21-091-15W4/00, 74.4, 206, 0, ABOVE Kclearwtr, 170.4, Kmcmurray
1AA/06-21-091-15W4/00, 80.1, 207, 0, ABOVE Kclearwtr, 169.8, Kmcmurray
1AA/09-21-091-15W4/00, 74.2, 201.7, 0, ABOVE Kclearwtr, 172.6, Kmcmurray
1AA/10-21-091-15W4/00, 73.5, 203.8, 0, ABOVE Kclearwtr, 166.3, Kmcmurray
1AA/13-21-091-15W4/00, 79.8, 204, 0, ABOVE Kclearwtr, 167.6, Kmcmurray
1AA/14-21-091-15W4/00, 73.3, 202.7, 0, ABOVE Kclearwtr, 166.4, Kmcmurray
1AA/15-21-091-15W4/00, 74, 204.3, 0, ABOVE Kclearwtr, 171.6, Kmcmurray
1AA/16-21-091-15W4/00, 73.6, 203.5, 0, ABOVE Kclearwtr, 172, Kmcmurray
1AA/01-22-091-15W4/00, 74, 206, 0, ABOVE Kwabiskaw, 167.4, Kmcmurray
1AA/03-22-091-15W4/00, 73.5, 207.9, 0, ABOVE Kclearwtr, 175.3, Kmcmurray
1AA/04-22-091-15W4/00, 73.8, 205.1, 0, ABOVE Kclearwtr, 168.6, Kmcmurray
1AA/08-22-091-15W4/00, 74, 205.5, 0, ABOVE Kwabiskaw, 168.8, Kmcmurray
1AA/09-22-091-15W4/00, 74, 204.1, 0, ABOVE Kclearwtr, 166.6, Kmcmurray
1AA/10-22-091-15W4/00, 74, 204.5, 0, ABOVE Kwabiskaw, 166.6, Kmcmurray
1AA/14-22-091-15W4/00, 73.5, 202.2, 0, ABOVE Kclearwtr, 170, Kmcmurray
1AA/15-22-091-15W4/00, 73.3, 203.4, 0, ABOVE Kclearwtr, 171.3, Kmcmurray
1AA/16-22-091-15W4/00, 73.8, 204.1, 0, ABOVE Kclearwtr, 166.2, Kmcmurray
1AA/05-23-091-15W4/00, 74.2, 209.9, 0, ABOVE Kwabiskaw, 209.6, Dbvrhl_lk
1AA/06-23-091-15W4/00, 74, 206.6, 0, ABOVE Kwabiskaw, 168, Kmcmurray
1AA/08-23-091-15W4/00, 80, 212.2, 0, ABOVE Kwabiskaw, 210.7, Dbvrhl_lk
1AA/12-23-091-15W4/00, 73.2, 206.5, 0, ABOVE Kclearwtr, 171.7, Kmcmurray
1AA/01-28-091-15W4/00, 73.8, 203.7, 0, ABOVE Kwabiskaw, 165.8, Kmcmurray
1AA/03-28-091-15W4/00, 79.7, 202.5, 0, ABOVE Kclearwtr, 166.5, Kmcmurray
1AA/05-28-091-15W4/00, 79.5, 206.3, 0, ABOVE Kwabiskaw, 169.7, Kmcmurray
1AA/10-28-091-15W4/00, 80, 202.6, 0, ABOVE Kclearwtr, 168.7, Kmcmurray
1AA/13-28-091-15W4/00, 73.8, 204.3, 0, ABOVE Kwabiskaw, 169, Kmcmurray
1AA/15-28-091-15W4/00, 79.9, 202.6, 0, ABOVE Kclearwtr, 170.5, Kmcmurray
1AA/16-28-091-15W4/00, 74.1, 200.4, 0, ABOVE Kclearwtr, 169.9, Kmcmurray
1AA/01-29-091-15W4/00, 73.7, 203.7, 0, ABOVE Kclearwtr, 168.3, Kmcmurray
1AA/08-29-091-15W4/00, 80, 204.4, 0, ABOVE Kclearwtr, 169.2, Kmcmurray
1AA/09-29-091-15W4/00, 73.5, 206.2, 0, ABOVE Kwabiskaw, 168.7, Kmcmurray
100/08-02-091-23W4/00, 304.3, 348.5, 214.4, Kclwtr_ss, 214.4, Kclwtr_ss
100/16-03-091-23W4/00, 154.5, 344.7, 0, ABOVE Kwabiskaw, 254.7, Kwabiskaw
100/07-30-091-12W5/00, 166.8, 731, 0, ABOVE Kbfs, 638.3, Kbluesky
100/04-32-091-12W5/00, 159, 729.5, 0, ABOVE Kbfs, 652.8, Kbluesky
100/15-04-091-11W6/00, 945, 1442, 824.5, Kspirit_r, 1419, Mdebolt
102/01-14-091-12W6/00, 187, 1363, 0, ABOVE Kbfs, 1343.5, Mdebolt
1AA/14-06-092-06W4/00, 100, 250, 0, ABOVE Kclearwtr, 236.8, Dbvrhl_lk
1AA/09-07-092-06W4/00, 117.7, 239.6, 113.5, Kclearwtr, 228.2, Dbvrhl_lk
1AA/15-30-092-06W4/00, 111.7, 250, 0, ABOVE Kwabiskaw, 248.4, Dbvrhl_lk
1AA/13-02-092-07W4/00, 100, 275, 0, ABOVE Kwabiskaw, 265.8, Dbvrhl_lk
1AA/13-03-092-07W4/00, 100, 300, 0, ABOVE Kwabiskaw, 234.9, Dbvrhl_lk
1AA/15-04-092-07W4/00, 75, 225, 0, ABOVE Kwabiskaw, 156.3, Kmcmry_ch
1AA/16-35-092-07W4/00, 127, 273.1, 0, ABOVE Kwabiskaw, 261, Dbvrhl_lk
1F1/06-27-092-08W4/00, 5, 191, 0, ABOVE Kwabiskaw, 179.1, Dbvrhl_lk
100/09-27-092-08W4/00, 0, 205.9, 0, ABOVE Kwabiskaw, 187.4, Dbvrhl_lk
100/11-27-092-08W4/00, 15, 192.8, 0, ABOVE Kwabiskaw, 182, Dbvrhl_lk
1AA/13-05-092-12W4/00, 23.2, 128.7, 0, ABOVE Kwabiskaw, 119.3, Dbvrhl_lk
1AA/01-07-092-12W4/00, 29.2, 130.6, 0, ABOVE Kwabiskaw, 84, Kmcmurray
1AA/04-09-092-12W4/00, 22.5, 125, 0, ABOVE Kwabiskaw, 114.7, Dbvrhl_lk
1AA/08-09-092-12W4/00, 29.4, 127.6, 0, ABOVE Kwabiskaw, 113.9, Dbvrhl_lk
1AA/01-11-092-12W4/00, 0, 140.4, 0, ABOVE Kwabiskaw, 131.3, Dbvrhl_lk
1AB/06-29-092-12W4/00, 36.7, 149.5, 0, ABOVE Kwabiskaw, 99.2, Kmcmurray
1AA/06-30-092-12W4/00, 28.4, 150.2, 0, ABOVE Kwabiskaw, 139.6, Dbvrhl_lk
1AA/08-30-092-12W4/00, 22.4, 163.7, 0, ABOVE Kwabiskaw, 106.7, Kmcmurray
100/09-31-092-12W4/00, 57.2, 170, 0, ABOVE Kwabiskaw, 125.7, Kmcmurray
100/11-31-092-12W4/00, 57.5, 175, 0, ABOVE Kwabiskaw, 131.6, Kmcmurray
1AB/13-31-092-12W4/00, 84.1, 171, 0, ABOVE Kwabiskaw, 139.2, Kmcmurray
1AB/09-32-092-12W4/00, 42.6, 143.2, 0, ABOVE Kwabiskaw, 90.4, Kmcmurray
1AB/09-33-092-12W4/00, 28.8, 137.3, 0, ABOVE Kwabiskaw, 80, Kmcmurray
1AB/16-33-092-12W4/00, 29.1, 137.5, 0, ABOVE Kwabiskaw, 82.9, Kmcmurray
1AA/04-34-092-12W4/00, 28.5, 113.8, 0, ABOVE Kwabiskaw, 110.3, Dbvrhl_lk
1AA/07-35-092-13W4/00, 49.6, 205, 0, ABOVE Kwabiskaw, 159.6, Kmcmurray
1AA/12-23-092-19W4/00, 98.2, 250, 0, ABOVE Kclearwtr, 229, Kmcmurray
1AA/04-36-092-11W5/00, 105.5, 386.1, 0, ABOVE Kbfs, 256.2, Kspirit_r
100/16-03-092-13W5/00, 1217.6, 1681.7, 0, ABOVE Dbvrhl_lk, 1680.2, Dmuskeg
100/12-07-092-13W5/00, 1236, 1513.4, 1193.3, Direton, 1193.3, Direton
100/14-28-092-01W6/00, 620, 729.4, 426, Kspirit_r, 720.5, Mdebolt
100/03-17-092-03W6/00, 1600, 2300, 1429.9, Dwabamun, 2279.1, Dmuskeg
100/02-20-092-09W6/00, 207.5, 1468.5, 0, ABOVE Kbfs, 1445, Mdebolt
100/14-26-092-09W6/00, 182.5, 1301.4, 0, ABOVE Kshftbury, 1290.4, PRbelloy
100/16-22-092-13W6/00, 157, 1197, 0, ABOVE Kshftbury, 1070.4, TRmontney
100/10-20-093-03W4/00, 224, 328.5, 0, ABOVE Kwabiskaw, 319.3, Dwatt_mtn
1AA/11-29-093-03W4/00, 5, 337, 0, ABOVE Kgrand_rp, 251, Kmcmurray
1AA/12-33-093-03W4/00, 5, 263, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
1AC/10-34-093-03W4/00, 109, 203, 0, ABOVE Kwabiskaw, 149.7, Kmcmurray
1AA/08-07-093-07W4/00, 96.7, 241, 0, ABOVE Kwabiskaw, 178.8, Kmcmurray
1AA/05-09-093-07W4/00, 84.9, 300.1, 0, ABOVE Kwabiskaw, 192.8, Kmcmurray
1AA/03-10-093-07W4/00, 98.1, 263, 0, ABOVE Kwabiskaw, 254.8, Dbvrhl_lk
1AA/15-13-093-07W4/00, 80, 270, 0, ABOVE Kclearwtr, 269.5, Dbvrhl_lk
1AA/13-14-093-07W4/00, 86, 283.3, 0, ABOVE Kclearwtr, 256.3, Dbvrhl_lk
1AA/15-15-093-07W4/00, 95.5, 255, 0, ABOVE Kwabiskaw, 243.8, Dbvrhl_lk
1AA/06-17-093-07W4/00, 84, 275, 0, ABOVE Kwabiskaw, 163.5, Kwabiskaw
1AA/08-19-093-07W4/00, 84.5, 257.7, 0, ABOVE Kwabiskaw, 158.5, Kwabiskaw
1AA/07-22-093-07W4/00, 85, 267, 0, ABOVE Kwabiskaw, 254.4, Dbvrhl_lk
1AA/07-23-093-07W4/00, 94.4, 263.4, 0, ABOVE Kclearwtr, 258.4, Dbvrhl_lk
1AA/14-23-093-07W4/00, 81.9, 257, 0, ABOVE Kclearwtr, 241.5, Dbvrhl_lk
1AA/14-26-093-07W4/00, 87.2, 268.8, 0, ABOVE Kclearwtr, 257.1, Dbvrhl_lk
1AA/08-27-093-07W4/00, 86.7, 267, 0, ABOVE Kclearwtr, 261.2, Dbvrhl_lk
1AA/03-36-093-07W4/00, 85.3, 262.5, 0, ABOVE Kwabiskaw, 251.8, Dbvrhl_lk
1AB/10-36-093-07W4/00, 87.5, 270, 0, ABOVE Kclearwtr, 201.8, Kmcmurray
1AA/04-09-093-09W4/00, 22.5, 87.1, 0, ABOVE Kmcmurray, 83.9, Dbvrhl_lk
1AA/02-16-093-09W4/00, 18.8, 84, 0, ABOVE Kmcmurray, 48.6, Kmcmurray
1AA/09-23-093-09W4/00, 30.7, 118.2, 0, ABOVE Kwabiskaw, 58.3, Kmcmurray
1AA/16-28-093-09W4/00, 24.6, 115.6, 0, ABOVE Dbvrhl_lk, 112, Dbvrhl_lk
102/04-04-093-12W4/00, 64.7, 140.7, 0, ABOVE Kwabiskaw, 139.7, Dbvrhl_lk
103/04-04-093-12W4/00, 49.5, 138.5, 0, ABOVE Kwabiskaw, 106.8, Kmcmurray
104/04-04-093-12W4/00, 25, 125, 0, ABOVE Kclearwtr, 88.9, Kmcmurray
100/06-04-093-12W4/00, 60.5, 135, 0, ABOVE Kwabiskaw, 86.6, Kmcmurray
100/10-04-093-12W4/00, 10, 131, 0, ABOVE Kwabiskaw, 123.2, Dbvrhl_lk
104/10-04-093-12W4/00, 51.6, 133.4, 0, ABOVE Kwabiskaw, 121.3, Dbvrhl_lk
103/11-04-093-12W4/00, 78.4, 90.4, 76.3, Kwabiskaw, 86, Kmcmurray
104/11-04-093-12W4/00, 6, 90, 0, ABOVE Kwabiskaw, 85.6, Kmcmurray
105/11-04-093-12W4/00, 1.5, 100, 0, ABOVE Kwabiskaw, 85, Kmcmurray
100/12-04-093-12W4/00, 5, 93, 0, ABOVE Kwabiskaw, 90.4, Kmcmurray
102/12-04-093-12W4/00, 5, 93, 0, ABOVE Kwabiskaw, 89.4, Kmcmurray
103/12-04-093-12W4/00, 20, 85, 0, ABOVE Kwabiskaw, 76.3, Kwabiskaw
100/08-05-093-12W4/00, 10, 106.4, 0, ABOVE Kwabiskaw, 93.5, Kmcmurray
100/11-05-093-12W4/00, 50, 150, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
100/16-05-093-12W4/00, 50, 125, 0, ABOVE Kclearwtr, 92.8, Kmcmurray
100/09-06-093-12W4/00, 13, 170, 0, ABOVE Kwabiskaw, 114.1, Kwabiskaw
105/11-07-093-12W4/00, 53, 181.6, 0, ABOVE Kwabiskaw, 169, Dbvrhl_lk
102/15-08-093-12W4/00, 10, 134, 0, ABOVE Kclearwtr, 112.8, Kmcmurray
107/08-09-093-12W4/00, 8, 78, 0, ABOVE Kwabiskaw, 70.3, Kwabiskaw
100/12-09-093-12W4/00, 23, 195, 0, ABOVE Kwabiskaw, 189, Kmcmurray
102/15-09-093-12W4/00, 42.9, 127.4, 0, ABOVE Kwabiskaw, 122.1, Dbvrhl_lk
1AA/09-10-093-12W4/00, 57.8, 511.6, 0, ABOVE Kmcmurray, 506.9, Dbsredbds
100/12-10-093-12W4/00, 36, 130, 0, ABOVE Kwabiskaw, 79, Kmcmurray
119/05-16-093-12W4/00, 25, 279, 0, ABOVE Kmcmurray_p, 485, Kclearwtr_p
102/11-16-093-12W4/00, 28.5, 110, 0, ABOVE Kwabiskaw, 76.8, Kmcmurray
102/13-16-093-12W4/00, 28.8, 113.4, 0, ABOVE Kwabiskaw, 77.4, Kmcmurray
1AB/04-17-093-12W4/00, -1, 161.5, 0, ABOVE Kclearwtr, 150.6, Dbvrhl_lk
1AA/05-17-093-12W4/00, 29.9, 158.6, 0, ABOVE Kclearwtr, 147.9, Dbvrhl_lk
100/11-17-093-12W4/00, 43.3, 152.6, 0, ABOVE Kwabiskaw, 143.6, Dbvrhl_lk
100/05-20-093-12W4/00, 42.2, 132.5, 0, ABOVE Kwabiskaw, 116.7, Kmcmurray
1AB/08-21-093-12W4/00, -1, 105, 0, ABOVE Kwabiskaw, 94.6, Dbvrhl_lk
1AA/09-30-093-12W4/00, 29.2, 125.7, 0, ABOVE Kwabiskaw, 78.8, Kmcmurray
1AA/02-31-093-12W4/00, 35, 127.5, 0, ABOVE Kwabiskaw, 119.4, Dbvrhl_lk
1AA/12-32-093-12W4/00, 28.1, 106.2, 0, ABOVE Kwabiskaw, 98.7, Dbvrhl_lk
1AA/12-12-093-13W4/00, 56, 178.5, 0, ABOVE Kwabiskaw, 155.4, Kmcmurray
1AB/11-14-093-13W4/00, 34.9, 188, 0, ABOVE Kclearwtr, 183, Dbvrhl_lk
1AA/12-14-093-13W4/00, 75.9, 179.9, 0, ABOVE Kwabiskaw, 154.3, Kmcmurray
1AA/07-25-093-13W4/00, 22.3, 122, 0, ABOVE Kwabiskaw, 92.4, Kmcmurray
1AA/03-31-093-17W4/00, 89, 259.6, 0, ABOVE Kclearwtr, 244.7, Kmcmry_ch
100/13-01-093-02W5/00, 730.5, 1233, 626.5, Direton_L, 1198.5, Dkeg_rv
100/02-31-093-02W5/00, 625, 1360, 494, Dgrosmont, 1350, preCamb
100/16-16-093-09W6/00, 875, 1225, 686.4, Kbfs, 1184, Kgething
100/01-13-093-12W6/00, 210.5, 1257, 0, ABOVE Kbfs, 1244, Mdebolt
100/01-23-093-12W6/00, 450, 2700, 0, ABOVE Kpeace_rv, 2639.1, Dbvrhl_lk
1AB/11-05-094-03W4/00, 126, 215.5, 0, ABOVE Kwabiskaw, 185.1, Kmcmurray
1AB/09-06-094-03W4/00, 140, 237, 0, ABOVE Kwabiskaw, 189.7, Kmcmurray
100/08-07-094-03W4/00, 126, 232.2, 0, ABOVE Kwabiskaw, 183.5, Kmcmurray
1AA/15-07-094-03W4/00, 124, 235.7, 0, ABOVE Kwabiskaw, 235.4, Dbvrhl_lk
1AA/07-08-094-03W4/00, 126, 250, 0, ABOVE Kwabiskaw, 248.7, Dbvrhl_lk
1AA/13-08-094-03W4/00, 125, 249, 0, ABOVE Kwabiskaw, 170.7, Kmcmurray
1AA/15-08-094-03W4/00, 113.5, 243, 0, ABOVE Kwabiskaw, 166.1, Kmcmurray
1AC/16-09-094-03W4/00, 113, 227, 0, ABOVE Kwabiskaw, 163, Kmcmurray
1AA/05-10-094-03W4/00, 86, 218, 0, ABOVE Kmcmurray_p, 390, Kmcmurray_p
1AA/05-18-094-03W4/00, 139, 239, 0, ABOVE Kwabiskaw, 183.2, Kmcmurray
1AA/07-18-094-03W4/00, 127, 275, 120.5, Kclwtr_ss, 184.5, Kmcmurray
1AA/16-18-094-03W4/00, 135, 255.7, 0, ABOVE Kwabiskaw, 253.8, Dbvrhl_lk
100/02-27-094-03W4/00, 82, 219.6, 75.9, Kclearwtr, 145.9, Kmcmurray
100/01-35-094-03W4/00, 94, 210.1, 39.6, Kclearwtr, 173.9, Dbvrhl_lk
100/11-35-094-03W4/00, 10, 105.6, 0, ABOVE Kmcmurray, 3024, Jnikanssn_p
100/07-31-094-05W4/00, 132.9, 302.2, 0, ABOVE Kclwtr_ss, 237.5, Kmcmurray
102/07-31-094-05W4/00, 208, 300, 0, ABOVE Kwabiskaw, 231.9, Kmcmurray
103/07-31-094-05W4/00, 115, 310.8, 0, ABOVE Kclearwtr, 237.7, Kmcmurray
104/07-31-094-05W4/00, 123.5, 294.7, 0, ABOVE Kclearwtr, 236, Kmcmurray
105/07-31-094-05W4/00, 114.1, 295.5, 0, ABOVE Kclearwtr, 234.5, Kmcmurray
106/07-31-094-05W4/00, 190, 304, 0, ABOVE Kwabiskaw, 226.6, Kmcmurray
107/07-31-094-05W4/00, 115.2, 297.6, 0, ABOVE Kclearwtr, 236.8, Kmcmurray
108/07-31-094-05W4/00, 209.9, 311.6, 0, ABOVE Kwabiskaw, 301.5, Dbvrhl_lk
109/07-31-094-05W4/00, 235.9, 302.3, 230.1, Kmcmurray, 289.1, Dbvrhl_lk
110/07-31-094-05W4/00, 215.5, 304.9, 0, ABOVE Kwabiskaw, 294.7, Dbvrhl_lk
111/07-31-094-05W4/00, 122.5, 301.1, 0, ABOVE Kwabiskaw, 286.3, Dbvrhl_lk
102/10-31-094-05W4/00, 114.5, 301.6, 0, ABOVE Kwabiskaw, 292, Dbvrhl_lk
103/10-31-094-05W4/00, 0.1, 315.7, 0, ABOVE Kclearwtr, 305.7, Dbvrhl_lk
104/10-31-094-05W4/00, 113.5, 297.1, 0, ABOVE Kwabiskaw, 286.9, Dbvrhl_lk
100/03-25-094-06W4/00, 117.5, 306, 0, ABOVE Kclearwtr, 293.9, Dbvrhl_lk
100/15-26-094-06W4/00, 117, 371.6, 0, ABOVE Kclearwtr, 355.1, Dbvrhl_lk
100/03-27-094-06W4/00, 116.6, 323.5, 0, ABOVE Kclearwtr, 259.3, Kmcmurray
1AA/06-28-094-06W4/00, 125, 323, 0, ABOVE Kclearwtr, 2837, BELOW Mturner_v_p
100/11-28-094-06W4/00, 158, 468, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
1AA/15-28-094-06W4/00, 138.1, 346, 0, ABOVE Kclearwtr, 265.6, Kmcmurray
100/03-31-094-06W4/00, -1, 274.4, 0, ABOVE Kwabiskaw, 272.5, Dbvrhl_lk
100/15-31-094-06W4/00, 107, 304.6, 0, ABOVE Kclearwtr, 222.9, Kmcmurray
100/03-32-094-06W4/00, 115.6, 311.6, 0, ABOVE Kclearwtr, 240.7, Kmcmurray
1AA/09-32-094-06W4/00, 118.5, 316.1, 0, ABOVE Kclearwtr, 2837, BELOW Mturner_v_p
100/03-33-094-06W4/00, 117.6, 332.6, 0, ABOVE Kclearwtr, 264.8, Kmcmurray
100/13-34-094-06W4/00, 192, 345.7, 0, ABOVE Kwabiskaw, 274.3, Kmcmurray
100/14-34-094-06W4/00, 114.4, 360.5, 0, ABOVE Kclearwtr, 356.2, Dbvrhl_lk
100/15-34-094-06W4/00, 220, 360.4, 0, ABOVE Kwabiskaw, 350.1, Dbvrhl_lk
100/16-34-094-06W4/00, 205.2, 343.6, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
117/13-35-094-06W4/00, -1, 341.9, 0, ABOVE Kwabiskaw, 332, Dbvrhl_lk
103/04-02-094-07W4/00, 94.1, 249.2, 0, ABOVE Kwabiskaw, 203.2, Kmcmurray
1AA/06-03-094-07W4/00, 86, 232.6, 0, ABOVE Kgrd_rp_L, 175.3, Kmcmurray
1AA/15-03-094-07W4/00, 101, 258.5, 0, ABOVE Kwabiskaw, 181.1, Kmcmurray
1AA/15-04-094-07W4/00, 86.5, 225.7, 0, ABOVE Kclearwtr, 174.9, Kmcmurray
100/10-06-094-07W4/00, 234.9, 457, 0, ABOVE Dwnpgosis, 433.5, Dgrn_wash
100/01-07-094-07W4/00, 257.5, 425, 0, ABOVE Dwnpgosis, 399, Dcntct_rp
100/07-11-094-07W4/00, 281, 359.9, 0, ABOVE Dgrn_wash, 358.6, Dgrn_wash
102/08-22-094-07W4/00, 208, 317, 190, Kmcmry_ch, 303, Dbvrhl_lk
110/08-22-094-07W4/00, 76.7, 346.1, 0, ABOVE Qdrift_B, 272, Dbvrhl_lk
112/08-22-094-07W4/00, 77, 337.5, 0, ABOVE Kclearwtr, 264, Dbvrhl_lk
100/05-25-094-07W4/00, 10, 305, 0, ABOVE Kwbsk-mcm_p, 2837, BELOW Mturner_v_p
100/14-27-094-07W4/00, 32.6, 311.2, 0, ABOVE Kclearwtr, 252.1, Dbvrhl_lk
100/02-32-094-07W4/00, 110.5, 391.5, 0, ABOVE Kclwtr_ss, 171.1, Kmcmurray
100/11-32-094-07W4/00, 84.8, 240.1, 0, ABOVE Kwabiskaw, 237.3, Dbvrhl_lk
100/11-34-094-07W4/00, 30, 310, 0, ABOVE Kclearwtr, 256.4, Dbvrhl_lk
1AB/08-36-094-07W4/00, 119.7, 317.6, 0, ABOVE Kwabiskaw, 225.4, Kmcmurray
1AA/07-18-094-12W4/00, 29.3, 111, 0, ABOVE Kwabiskaw, 100.3, Dbvrhl_lk
1AA/05-20-094-12W4/00, 36.2, 113, 0, ABOVE Kwabiskaw, 51.1, Kmcmurray
1AA/02-30-094-15W4/00, 73, 277.5, 0, ABOVE Kclearwtr, 265, Dbvrhl_lk
1AA/15-13-094-16W4/00, 63.5, 267.5, 0, ABOVE Kclearwtr, 259, Dbvrhl_lk
1AA/13-15-094-16W4/00, 92, 277.1, 0, ABOVE Kclearwtr, 252.8, Kmcmurray
1AA/04-22-094-16W4/00, 89, 281.3, 0, ABOVE Kclearwtr, 247.7, Kmcmurray
1AA/05-23-094-16W4/00, 90, 272.1, 0, ABOVE Kclearwtr, 240.3, Kmcmurray
1AA/10-23-094-16W4/00, 91.1, 271.1, 0, ABOVE Kclearwtr, 241.2, Kmcmurray
1AA/14-23-094-16W4/00, 89.2, 287.3, 0, ABOVE Kclearwtr, 280.6, Dbvrhl_lk
1AA/05-26-094-16W4/00, 90.4, 291, 0, ABOVE Kclearwtr, 281.4, Dbvrhl_lk
1AA/14-27-094-16W4/00, 96, 295, 0, ABOVE Kclearwtr, 292, Dbvrhl_lk
1AA/02-33-094-16W4/00, 86.5, 287, 0, ABOVE Kclearwtr, 281.5, Dbvrhl_lk
1AA/07-34-094-16W4/00, 83.5, 279, 0, ABOVE Kclearwtr, 251.2, Kmcmurray
1AA/09-34-094-16W4/00, 97.5, 284.6, 0, ABOVE Kclearwtr, 245.5, Kwbsk_dSS
1AA/10-34-094-16W4/00, 103, 297.6, 0, ABOVE Kclearwtr, 294.5, Dbvrhl_lk
1AA/01-36-094-16W4/00, 83, 283.6, 0, ABOVE Kclearwtr, 270.6, Dbvrhl_lk
1AA/14-06-094-17W4/00, 96.3, 263, 0, ABOVE Kclearwtr, 257, Kmcmurray
1AA/10-29-094-25W4/00, 549, 650, 471.8, Kbluesky, 565.1, Dgrosmont
1AA/10-35-094-01W5/00, 524.5, 626, 336, Kmannvl, 619.4, Direton_L
100/05-14-094-02W5/00, 1200, 1381, 1093.5, Dmuskeg, 1361, Dchinchga
100/12-16-094-03W5/00, 1150, 1314, 1076.5, Dmuskeg, 1272, Dkeg_rv
100/01-20-094-03W5/00, 10, 1235, 0, ABOVE Dwintrbrn, 1074, Dmuskeg
100/14-14-094-01W6/00, 300, 775, 0, ABOVE Kpeace_rv, 700.3, Mshunda
100/03-04-094-09W6/00, 450, 2550, 0, ABOVE Kbfs, 2471.1, Dbvrhl_lk
1AA/12-01-095-04W4/00, 137, 244, 0, ABOVE Kwabiskaw, 193.9, Kmcmurray
1AA/10-12-095-04W4/00, 123.8, 280.1, 0, ABOVE Qdrift_B, 273.9, Dbvrhl_lk
1AA/02-13-095-04W4/00, 180.4, 262, 0, ABOVE Kmcmurray_p, 453, Kmcmurray_p
1AA/10-19-095-04W4/00, 157.8, 285.5, 0, ABOVE Qdrift_B, 273, Dbvrhl_lk
100/02-24-095-04W4/00, 13, 259, 0, ABOVE Kmcmurray_p, 2570, Mdebolt_p
100/04-06-095-05W4/00, 0.1, 310.3, 0, ABOVE Kwabiskaw, 259.9, Kmcmurray
100/11-06-095-05W4/00, 222.2, 325, 147.2, Kclearwtr, 314.5, Dbvrhl_lk
100/02-07-095-05W4/00, 112.5, 304.5, 0, ABOVE Kclearwtr, 2837, BELOW Mturner_v_p
100/03-07-095-05W4/00, 204, 343, 0, ABOVE Kwabiskaw, 249.8, Kmcmurray
1AB/04-18-095-05W4/00, 115, 309, 0, ABOVE Kwabiskaw, 244.5, Kmcmurray
100/04-01-095-06W4/00, 203.1, 354, 0, ABOVE Kwabiskaw, 260, Kmcmurray
100/09-01-095-06W4/00, 75, 350, 0, ABOVE Kwabiskaw, 342.3, Dbvrhl_lk
1AA/15-01-095-06W4/00, 198.8, 340.3, 191.7, Kclearwtr, 2837, BELOW Mturner_v_p
100/06-02-095-06W4/00, 213.8, 345, 0, ABOVE Kwabiskaw, 269.8, Kmcmurray
100/08-02-095-06W4/00, 325, 390, 269, Kmcmry_ch, 376, Dwnpgosis
100/16-02-095-06W4/00, 206.6, 332.3, 0, ABOVE Kwabiskaw, 260.2, Kmcmurray
1AB/05-03-095-06W4/00, 118.1, 340.8, 0, ABOVE Kclearwtr, 332, Dbvrhl_lk
109/13-03-095-06W4/00, 124.3, 306.3, 0, ABOVE Kclearwtr, 305.2, Dbvrhl_lk
100/02-04-095-06W4/00, -1, 405, 0, ABOVE Kwabiskaw, 394, Dwnpgosis
102/09-04-095-06W4/00, 200, 314.5, 0, ABOVE Kwabiskaw, 253.2, Kmcmurray
102/11-04-095-06W4/00, 114.8, 305.6, 0, ABOVE Kclearwtr, 295, Dbvrhl_lk
